"","Oocyte..1.RPKM.","Oocyte..2.RPKM.","Oocyte..3.RPKM.","Zygote..1.RPKM.","Zygote..2.RPKM.","Zygote..3.RPKM.","X2.cell.embryo.1..Cell.1.RPKM.","X2.cell.embryo.1..Cell.2.RPKM.","X2.cell.embryo.2..Cell.1.RPKM.","X2.cell.embryo.2..Cell.2.RPKM.","X2.cell.embryo.3..Cell.1.RPKM.","X2.cell.embryo.3..Cell.2.RPKM.","X4.cell.embryo.1..Cell.1.RPKM.","X4.cell.embryo.1..Cell.2.RPKM.","X4.cell.embryo.1..Cell.3.RPKM.","X4.cell.embryo.1..Cell.4.RPKM.","X4.cell.embryo.2..Cell.1.RPKM.","X4.cell.embryo.2..Cell.2.RPKM.","X4.cell.embryo.2..Cell.3.RPKM.","X4.cell.embryo.2..Cell.4.RPKM.","X4.cell.embryo.3..Cell.1.RPKM.","X4.cell.embryo.3..Cell.2.RPKM.","X4.cell.embryo.3..Cell.3.RPKM.","X4.cell.embryo.3..Cell.4.RPKM.","X8.cell.embryo.1..Cell.1.RPKM.","X8.cell.embryo.1..Cell.2.RPKM.","X8.cell.embryo.1..Cell.3.RPKM.","X8.cell.embryo.1..Cell.4.RPKM.","X8.cell.embryo.2..Cell.1.RPKM.","X8.cell.embryo.2..Cell.2.RPKM.","X8.cell.embryo.2..Cell.3.RPKM.","X8.cell.embryo.2..Cell.4.RPKM.","X8.cell.embryo.2..Cell.5.RPKM.","X8.cell.embryo.2..Cell.6.RPKM.","X8.cell.embryo.2..Cell.7.RPKM.","X8.cell.embryo.2..Cell.8.RPKM.","X8.cell.embryo.3..Cell.1.RPKM.","X8.cell.embryo.3..Cell.2.RPKM.","X8.cell.embryo.3..Cell.3.RPKM.","X8.cell.embryo.3..Cell.4.RPKM.","X8.cell.embryo.3..Cell.5.RPKM.","X8.cell.embryo.3..Cell.6.RPKM.","X8.cell.embryo.3..Cell.7.RPKM.","X8.cell.embryo.3..Cell.8.RPKM.","Morulae..1..Cell.1.RPKM.","Morulae..1..Cell.2.RPKM.","Morulae..1..Cell.3.RPKM.","Morulae..1..Cell.4.RPKM.","Morulae..1..Cell.5.RPKM.","Morulae..1..Cell.6.RPKM.","Morulae..1..Cell.7.RPKM.","Morulae..1..Cell.8.RPKM.","Morulae..2..Cell.1.RPKM.","Morulae..2..Cell.2.RPKM.","Morulae..2..Cell.3.RPKM.","Morulae..2..Cell.4.RPKM.","Morulae..2..Cell.5.RPKM.","Morulae..2..Cell.6.RPKM.","Morulae..2..Cell.7.RPKM.","Morulae..2..Cell.8.RPKM.","Late.blastocyst..1..Cell.1.RPKM.","Late.blastocyst..1..Cell.2.RPKM.","Late.blastocyst..1..Cell.3.RPKM.","Late.blastocyst..1..Cell.4.RPKM.","Late.blastocyst..1..Cell.5.RPKM.","Late.blastocyst..1..Cell.6.RPKM.","Late.blastocyst..1..Cell.7.RPKM.","Late.blastocyst..1..Cell.8.RPKM.","Late.blastocyst..1..Cell.9.RPKM.","Late.blastocyst..1..Cell.10.RPKM.","Late.blastocyst..1..Cell.11.RPKM.","Late.blastocyst..1..Cell.12.RPKM.","Late.blastocyst..2..Cell.1.RPKM.","Late.blastocyst..2..Cell.2.RPKM.","Late.blastocyst..2..Cell.3.RPKM.","Late.blastocyst..2..Cell.4.RPKM.","Late.blastocyst..2..Cell.5.RPKM.","Late.blastocyst..2..Cell.6.RPKM.","Late.blastocyst..2..Cell.7.RPKM.","Late.blastocyst..2..Cell.8.RPKM.","Late.blastocyst..2..Cell.9.RPKM.","Late.blastocyst..2..Cell.10.RPKM.","Late.blastocyst..3..Cell.1.RPKM.","Late.blastocyst..3..Cell.2.RPKM.","Late.blastocyst..3..Cell.3.RPKM.","Late.blastocyst..3..Cell.4.RPKM.","Late.blastocyst..3..Cell.5.RPKM.","Late.blastocyst..3..Cell.6.RPKM.","Late.blastocyst..3..Cell.7.RPKM.","Late.blastocyst..3..Cell.8.RPKM."
"C10orf82",4.98171568206877,4.9429835981871,5.14159627838382,4.98226348894466,5.03988412011038,5.30279426500889,4.69543711040537,4.59012291771579,5.16349873228288,5.33428222529524,5.22191573798251,5.04631643148948,5.67341508722384,5.09744224764079,4.53094468671862,4.8870377914192,5.52469058016325,6.33335216969626,6.30091076729589,6.62415939689048,6.25226804532087,5.47008127375565,6.46439054761502,6.25090474356515,6.6493567853695,5.77931225747261,6.24749084228685,5.95182088984069,3.34411833452143,3.95763605918992,3.88205607096863,2.62527048937469,4.64483688900257,3.28658548326394,4.45022149589718,4.21862619758779,4.50722379077629,4.38335869538511,2.17951105027151,3.83723685462925,4.7134758750547,3.70365445351296,4.12465899041952,4.01640717384983,4.07767027423275,1.06143060049775,0,0.255802836602718,1.82700600963898,0,2.9174317553901,0,1.36793014143188,0,0.216610068742442,1.81105994774008,0.325386414659774,2.23817541857738,2.20320115631661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC6A11",0.353887836284907,1.02219023963407,1.00144197417391,1.62339868237726,1.52857131887076,1.58062791045727,1.12167855658825,1.0447438212244,1.29572302453997,1.57918014812715,0.822118274729345,1.34823241923927,2.3790663992809,1.37517847958961,2.35867757131523,2.0100636833447,1.53953107147415,1.93772102576179,1.43935717847426,2.10802256251641,1.36569253719753,0.880489626687819,0.67897330785417,1.40163046658474,0,0,1.600269753509,0,0,1.3956112485038,0,0,0,0,0,0.172487515510134,0,0,0,0,0.335711910320462,0,1.60975496217244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCG2",4.17496561814284,3.94204525991605,4.2910141014173,3.55126990793092,3.95224036600524,3.88195821801367,2.62410089462811,3.03210084316702,3.39423973490979,3.22326807752825,3.37211631819884,3.71556395051172,4.07416287550701,5.58312790979664,4.75777001069659,1.01149563883783,3.11569915343159,3.43589524132036,4.38259809025116,3.85369630179906,2.65489375747332,4.021568560577,3.77051193535072,3.19613488076516,3.65992455840238,3.87999976384624,3.64189278910383,4.5218673626834,2.79991620298901,0,0.382943869568991,0.374065718222538,2.75381844317354,0,0.766383141001298,0,3.00018032561,0.618238655595455,0,0.800744623936777,1.93960272035604,0.155749232677945,0.5489297694764,0,0,2.07450543636363,0,1.71545412711572,0,0,0,5.53216108498321,0.225274929869569,0,0,0,0,1.9137989649507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM63C",0,0.199122642013601,0.277389698810864,1.44413695658759,1.47092725747513,1.64200835725712,1.31730406836191,1.27202318906105,1.31788288282941,1.62152444367146,1.6177686458044,1.17696099208944,1.20789285164133,1.86671019967403,2.54818998907857,0.492622328574446,1.83309248347121,1.83915338738982,0.898401859992193,2.78031009904338,2.01042180548651,1.298071734934,1.64431777833758,0.892973815273334,0,0.350497247084133,0,0.257010618206024,0,0,0,0,0,0,0,0,0.986956962524401,0,2.59598097896562,0,0.181420640280142,0,0,0,0,0,0,0,0,0,0,0,0,0.175045486110914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLXNC1",1.85837892508207,2.43189034828618,2.28036248997378,2.31875066934634,2.08474462086847,2.449957483628,2.05554274796229,2.00324241748868,2.05693028838267,1.79784306706554,1.90226656908307,1.64339445347989,2.17472598770613,3.19550508918433,3.26948204809477,3.05952833525963,2.80405355896735,3.89336221076387,2.68616432606136,2.80817908377147,2.83632813392398,3.29130885982897,2.88283865576725,3.05258978615893,1.98331287106712,1.74373037604463,2.54399071966485,0.410341104614087,1.68392098080932,1.26903314645524,1.57191946324556,0.177598929327733,0,1.3956112485038,0,0.455228571117139,0.313826296390398,0,0,1.21225804420273,0.802400040114839,1.29395897902869,0,0.191562650700756,2.11136523092765,0,0.825378603892931,1.57628025762136,0,0,0,0,0.525066592078211,0.336854639125465,0,0.690640578615693,0,0.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313826296390398,0,0,0.180147861158429,0,0,0,0,0,0,0
"LOC390705",0,0.15704371014558,0,0.954568570752994,1.8375396343794,0.767231037023876,1.53455968460832,1.37406571822254,1.62199323166612,2.02502879449152,1.32711247074709,1.51399597936701,2.44757919654888,2.84157063739552,2.54621538477936,2.13060144979056,1.77315239701405,0.751035176667862,1.5935928058646,1.90188056371866,3.34638962502836,1.0799753767206,3.37030379942634,3.11919014964541,1.2821432287815,2.84659360410481,1.26963165094044,1.14665522211947,0,0,1.79742808215231,0,0,0,0,0,0,0,0,0,0,0,3.77957491427981,3.21536797220348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC38A8",4.7364425224014,4.33835309838715,4.54510348103192,5.36817466897605,4.57361689436603,4.86705629420391,4.56401226543738,4.41433852457181,4.60032923014583,4.80276190933778,4.49172485107061,4.38377340195843,4.64552874612691,4.32084566764572,5.09975807189362,4.69755143881627,5.1596695471367,4.16663511449835,5.3102674022956,4.02423101527129,5.49732494753973,4.96305790190894,5.01221108395087,5.33303008762892,6.09083226399536,5.17807719720577,4.59239723519794,5.05389330855664,3.11002909279937,3.04509343834495,1.72290313856045,0.189033824390017,3.92419492170947,0.453122446595813,3.70032873733094,2.68436992901301,3.02290040211008,1.82007682109751,3.47547404674404,2.64038956005495,1.85039939677025,4.33678324508656,0.250961573533219,2.06660588420444,0,2.82252621903883,0,2.03280614508324,0,0,0,3.81537048603378,3.61812116750215,2.91609442293836,0.797428082152313,2.93073733756289,1.49927188316909,2.22897256976016,2.15477761178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61306010689612,0,0,0,0,0,0,0.899175630480513,0,0,0,0
"SH3GL2",0.801572569463598,0.632268215499513,0.529071299829111,3.35529823334795,3.02005765234125,3.17376706773671,1.34539637539127,1.56218135647187,1.7663831410013,2.08133962745194,2.26183165875214,2.18903382439002,4.64437546652524,3.67626740826589,2.05797006863733,0.838346736521231,5.19762953483036,2.92903347864586,2.59693514238723,3.62234472272424,2.86750115092239,3.40640061182426,4.07090448413358,3.39272956248757,3.03913839390696,3.50830187235331,3.2667865406949,1.47404659931931,0,0,0,0,3.02821550713044,0,0.768078435016455,0,0.888304895208487,0.762136169901112,0,2.29189819604668,2.17951105027151,0.286881147788162,0,0,0,0,5.41511639450662,0,0,0,0,0,0.584000383285773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC5A11",4.68549168868455,4.77589336028377,4.64598979995288,4.30764709879177,4.17120682741814,4.25979974656711,3.32984117653063,3.87813676662695,3.92048386821087,4.18435964839982,4.05762355847813,3.86255057629973,4.20695573238728,3.56205921321811,0,2.96772196496736,4.11320040266395,4.83476177193603,4.45252954467793,4.36113669122449,5.04919510562227,4.69052884140146,4.76420813013995,4.38777609825344,4.13356352574111,0.24000896473507,2.48207382029194,3.71742967027234,0,2.871449415677,0,0,0,0.745022149037265,0,1.24853483613868,1.48491148691083,2.54794331129035,1.26843439357638,1.06832686143451,2.65328936215566,0.144046369616707,0.997111720675174,0.509949146304311,0,0,0,0,0,0,0,0,0,0.421155960662223,0,1.28036248997378,0,0,1.0621217119078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKD1",3.37573453858316,3.44055360843161,3.17440641852975,3.67299099382775,3.74663524045151,3.8801957289431,3.23725777090037,3.38211385993393,3.59550366050274,3.46048047004001,3.09609314639378,3.23955079661365,3.21396933414833,4.31614574229336,3.90621718078042,3.49722912878761,2.8949147479499,2.9865929673059,3.09609314639378,2.34936527759421,3.2349610948395,2.67581593117227,2.76553474636298,2.75274859140713,1.40490312214513,0.806530289259566,2.77125175187814,2.21132375704161,1.81598522720104,1.6631168673661,1.1414327909293,0,0,1.64984535230601,0,0,1.02005765234125,1.75060650483559,0,1.52054796810658,0.940354711533293,0.434027674663597,1.3684890006451,1.76595900604575,1.46048047004001,0,2.56462205243698,0.602171790753379,0,0,0,0.768925335563751,0,0,0.189033824390017,0.781569544815974,0,0.574343753920013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210388864445403,0,0,0,0,0,0.138814468902282,0,0,0,0,0,0,0,0,0,0.142740172116082,0
"TRPV6",1.30041662783687,1.32365829102624,1.03068920407114,2.72312164595063,3.11503324294624,3.13241232986512,2.40490312214513,2.64131480943147,2.85099939471647,2.89355636930543,2.57628025762136,2.41332328089906,0.371837617330421,1.79535136516656,0,2.22465773412074,2.44969342303591,2.78868571061353,3.38266725274504,2.80095165486788,3.69621643405639,1.68840418839746,2.6955484681331,3.02520601886874,1.88635504352516,1.51500591643373,2.29071928277095,1.13815914522947,0,0,0,0,0,0,0,1.34084707705041,1.35670725293538,0,0,0.697773819555186,0,2.83511561525822,0.840765337323874,1.93734439215023,0,0,1.58640447489506,0,0,0,0,0,0,0,0,0,0,1.45890690685087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CELSR1",2.85299758761332,2.94560770318137,3.11902410314227,2.49134004687872,2.5837597536395,2.76426121821711,2.17088647767976,2.36064520246022,2.45628048151073,2.38072944850355,2.21598915414672,2.033158666781,3.15461561132689,2.99022879342601,3.3627504049947,2.73487216825608,2.72071624252113,1.72770267283724,2.57094860517333,2.80240004011484,3.12333511325308,2.57361689436603,3.47469561414913,3.12614690155444,1.13422093976063,1.54843662469604,2.14371993109492,2.5293212253457,0.725959234509188,2.08644410868531,1.07929276727285,0.390667685559667,0.412510571249805,0.284514133244245,0,0.316145742293356,1.7553149040451,0,1.14665522211947,1.23878685958712,0.801572569463598,2.36176835941915,0.968643755964717,1.67400860861722,0.833497336859835,0,0.636914580355878,0.59741198755465,0.337996463515016,0.151858816727005,0.789103217501381,0,0,0,0,0,0,0.482332020747376,0,0,0,0,0,0,0,0,0,0,0,0,0.146655222119465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CR2",3.51702367206458,4.65242913015779,4.83506507152528,3.81803247465809,4.1086080888492,3.90313470372418,3.15704371014558,3.29939120612683,4.38404980679516,3.94148196386898,3.77251912681255,3.50563691176277,3.73995608481389,3.68818035858693,3.03720648717847,4.87843108406856,4.13331691822946,4.97915649604846,4.11211626517939,4.4146091356002,3.98777561614291,4.34638962502836,4.35860724911781,3.95865710767711,3.14632937343578,3.67931118873496,3.66266125547509,2.49210955265261,0.652601217596519,3.54139093384452,1.48800077083407,1.76128527336162,0.158337027167101,0,1.82374936030827,0.803227036434928,0.543000877402426,0.746742715777736,1.18459768415576,1.36904764345591,2.49978212014731,3.09153059312062,0.323081789503733,1.21536797220348,3.04596711065463,0,1.13815914522947,0.517023672064581,0,0,0,0,1.50233060171601,0,0.366252263699564,0.933572638261024,0.293958979028694,0,1.46414545669119,2.52255799287044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPAS3",2.44121786326211,2.24823120674876,2.3397075074486,2.24153514179572,2.0799753767206,1.99240589903165,1.15055967657538,1.19849415363908,1.33799646351502,1.62620548295304,1.53903470297075,1.64616265715789,2.64108355271207,0.805705184838511,2.30567874324229,2.64892555945312,1.69821847822441,1.94673086014031,1.63180275492413,1.65992455840238,1.72726701073491,1.50741409901544,1.44678556214312,1.79410389855975,3.39862399671775,1.66993383566896,0.900721927564115,1.25398926623079,0.248534836138679,0.252173413202027,0,0.270229907237998,0,0,0,0.67626740826589,2.13356352574111,0,0,0.215367972203479,0.2904244038653,1.27142567609293,0,0,0,0,3.69499159352052,0,0,0,0,1.43242497680476,0,0,0.405992359675837,0,0.302172799740752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INPP4B",1.9938554797021,1.98586470124253,2.34709867062227,1.98075651923102,1.82211827472934,2.02680005934372,1.68167414179283,1.21536797220348,1.32711247074709,1.37629038333705,1.76765479823735,1.3928669162308,1.31440650755482,1.62152444367146,2.38763825895263,1.24671210053186,1.65764000520782,1.71852602646226,2.80426011563474,1.31788288282941,2.3302715534167,1.93847399813843,2.13914201914569,2.65191274464578,0.159629185821228,1.14990966753492,0.873419503434857,2.76617108910985,0.366252263699564,0,0.142740172116082,0,0,0,0,1.73898395470051,0.818850560895434,0.329984649758421,0.319617934200161,1.27619886503224,1.58688481285218,0,0,0,0.773152397014052,0,0,0,0,0.317304068361915,1.12234140752612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32538641465977,0,0,0,0,0
"SVOPL",5.98581917240495,6.1050704023587,6.15317705960067,5.26599940143328,5.76226907716345,5.76269429814201,6.45628048151073,6.08792952004019,5.9835864974389,5.70343297745467,5.74547937475105,5.52114498654708,7.3464250855856,7.00263501903273,7.12134701687844,7.60993960066815,6.86929154729845,7.24408787694932,6.7810186725722,7.46681470387672,7.42863654063709,7.19375203431341,7.39199106198922,7.00027047996346,6.16402193638194,5.78497503284824,6.89117612475454,6.43534522731929,1.76426121821711,3.603477988254,2.7868054329789,2.18871740920268,2.64500988439109,1.83390207666916,0.855989697308481,2.1407786557828,3.76977173924945,1.10500752476097,2.15574923267794,3.03280614508324,4.15477761178082,1.54349588342577,4.41427086388281,0,1.34823241923927,0,3.93781516880342,0.714575238851626,0,0,1.85559110771045,4.27239650903748,0,0.499782120147312,0,2.24944534108584,0,0,1.9038095585787,1.52656966049778,0.258217389536018,0,0,0,0.337996463515016,0.141432790929296,3.5293212253457,0,0,0,0,0,0.150559676575381,0,0,0,0,0,0,0,0,0,0,0,2.2687338010779,0,0,0,0,0
"HOXA7",6.92392167613636,6.73799765356512,7.11205369392252,6.00515292976769,6.09876903815488,6.21254988490302,5.85760783608573,5.7938178688116,5.57455568565992,5.74784387649275,5.42824290970618,5.52875883203623,6.36663694973939,7.13808745114001,6.01870093106446,6.72428191186937,6.61653414107945,6.48507255051732,6.78277548284627,7.24376427254768,6.90809234081827,6.71904650392994,6.41401710803394,6.49008872394347,5.52603750284173,5.54036830626361,5.4456604988647,5.81956600600848,1.94485844580754,2.69577115780567,2.89917563048051,1.44890095114513,1.05450121618256,1.30684550031428,0.24000896473507,1.89064124396344,4.03905063606509,1.77989003934005,3.42559357765306,2.90785207184596,2.67310409759017,1.54002726925751,3.6409679104499,2.41521782488884,4.68504308947668,0,2.00396196615242,3.60442720782333,0.804053558967353,0,1.96974912828866,0,1.45470232816369,0,0,0.516015147003665,0,1.50283975825593,2.8611613657534,0,0,0.176322772640463,0,0,0,0.593592805864596,0,0,0,0,0,0,0,0,0,0,0,3.74405342774388,0,0.141432790929296,0,0,0.18269229751619,0,0,0,0,0,0,0
"C21orf7",7.30268461411838,7.0730597051665,6.98581917240495,7.17820670080876,7.49872955858156,6.67127921724101,6.75498100714516,6.53692322950229,6.5667390604936,6.74484728913885,7.00377087103868,6.86430997582391,7.60618310014871,7.31317327978921,7.59273358960206,7.52706251380165,6.52500393023092,6.18112243340401,6.23220024871352,6.31028558221837,6.09294737387719,6.88153003328164,6.40135740989028,6.9585643149425,6.68570192155515,6.97359979635986,6.73715944328838,6.46993480312332,4.5060814138586,5.45177159301892,5.62392537360583,1.42599632135108,3.79212653444303,4.28998197246672,4.18705508996806,5.29035067472048,4.79379186329501,4.54516527594941,4.89825673181292,5.76155123244448,5.58964365683906,5.89273101498314,3.76977173924945,4.13504228623365,4.92637902519988,0,0.482332020747376,1.78575977442701,2.75510121893164,0.327687364176047,2.19723635491871,0,1.03562390973072,2.97654693984849,0.488515008957812,0,2.40381306161659,1.72290313856045,1.07860983469637,0,1.17696099208944,0,0,0,3.15930625464117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CACNA1C",1.16414264884831,1.0447438212244,1.04544297076117,1.21101219348551,1.01221108395087,1.23204671335011,0.808179083771471,0.809002774939086,0.843983844048327,1.05866283937856,0.473007567916174,0.542010355536609,2.0408924306469,1.35445216057956,0.840765337323874,1.06419306192749,0.928275561611935,0.895302621333307,0.422233000683048,0.9701173976055,1.24853483613868,1.49159659441045,1.01863417413905,1.39999135066418,0.84799690655495,1.08610437124329,1.34141652447872,1.28865386360517,0,0.43722773891291,0.219091058246197,0.273814244587037,0,0,0,0.175045486110914,0.293958979028694,0,0.503857532577429,0.309176187478514,0,0.74416109557041,0,0.177598929327733,0,0,0,0.177598929327733,0,0,0,0.706641057309409,0.237563718317676,0,1.01364091066939,0.467801156488407,0,0.263034405833794,0,0,0,0,0,0,0,1.20726817311203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAZL",5.83660585931618,6.27047287801259,5.82710766157074,6.30859386858428,6.1935746404466,5.47180525428134,5.67400860861722,5.73860572712634,5.44181543122832,5.15400794755902,5.89948985623685,5.38498228234689,5.61432703750532,5.75862298244024,5.29528221533731,6.02695494160151,6.26599940143328,6.82233500950642,5.86133509024526,6.73046334401912,5.88423158427282,5.74958789845832,5.91809995702882,5.66525063219894,5.21206345093292,4.69832962148096,5.58397030677478,5.64203724784899,2.7992945749546,3.67491255290801,3.38252892444148,3.05206804724387,2.05658352836637,2.09524931701902,3.15202112702035,3.83501452602152,2.99837605443825,2.10064131597347,2.51752767033727,2.46466826700344,2.86512699508069,3.44028782084042,3.36890800303177,1.04404433270602,2.63180275492413,1.64154602908752,2.43855900692367,3.88888933720185,3.07399156457159,1.55385196818113,2.73140049856243,0,1.05658352836637,0.613531652917927,0,0,0,0,0,0.646162657157894,0,0,0,0,0,0.53605290024021,1.46675761572617,0,0,0,2.22125842967781,0,0,0,0,0,0,0,0,0,0,0,0,0.759581973233555,0,0,0,0,0,0
"SYTL3",6.77474753316818,6.08029523875254,6.39917109381982,7.00799154533255,7.20045727142857,7.10404305827618,7.09711562793446,6.93968498848488,6.92179334222621,7.11240822850123,6.79720757285578,7.03880927447109,8.08696417664582,7.4599233626769,7.50839695853168,7.88878585951493,7.41952203750131,7.42708652127923,7.17302746500604,7.27241517250073,7.71998425899088,7.60772237758523,7.73038861709186,7.82269828595309,5.82888541194729,6.31449714447448,6.56521634670942,6.38777609825344,1.2862897581341,4.04316949486411,3.83349733685984,0,0,3.00522031341134,2.78408514273476,3.34411833452143,3.56571901995217,4.64656591011183,4.92105542122233,4.65179796720502,3.63900057242433,4.80931153792387,4.38756933436332,2.81700921407127,0.876566058751721,0,3.52707033551266,0.969380764941608,0,2.96199367742026,3.44108503676099,5.07077571231746,2.09119205151613,2.51096191927738,0.473007567916174,0,0.186500557644495,0.770617646656203,0,0,0.278579550458423,0,0,0,0,0,0,1.71105432181207,0,0,0,0.73638840070346,0.176322772640463,1.21723071622067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAB1",3.90746755824004,3.67185946824748,3.98121334297091,3.25504745931917,3.60442720782333,3.38501680690665,3.44042072075677,3.45785691041377,2.74867590379394,3.34511246413563,2.98276546258365,2.83995958748953,3.43549525193444,3.14567745519564,3.09186905530185,3.57313211780203,3.38100643708862,3.18935017019567,3.9203885873575,3.33556900555675,2.67265162932838,2.39670752138398,3.07604595443941,2.99909803370561,3.40721676970435,1.91418179500227,1.69198075060328,2.05102400302447,0.684369929013007,0,0,0,0,0.34255474547732,1.52356195605701,0,0.583037623796664,0.905350899580958,1.2147465226824,1.55679724659274,0.640620928035698,0.61635769699669,1.63366369686663,0.77568270173906,0,0,3.33499724490688,0,0.48336436071335,0,0,0,0,0,0,0,0,0,0,0,0,0.305678743242287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97066962537909,0.190298791626595,0,0,0,0,0,0,0,0,0
"NCALD",1.80322703643493,1.71017274827966,2.29307614674767,3.75755668893945,3.72410451986685,4.06978807968895,3.60679752798339,3.6259717913609,4.06419306192749,3.86006890396232,3.52393826220379,3.44426950241348,2.45969390298324,4.04378193705083,4.46525620223167,3.61164454337366,3.91513842592446,3.97645529070188,3.68425770505893,3.8585778489074,4.29924465779607,4.03896287288467,4.48722906980423,3.97177344719337,3.4512770620982,4.1844389980157,1.55040819321728,3.82181224077927,0,0.712815854437372,0,1.05311133645956,0,0.591679416935737,0,0,2.69465736554709,2.29454723389552,1.61870851231379,2.75210629932519,0,0.210388864445403,0.655351828612554,1.16735792773851,0,0,0.272620454662992,0,0.822118274729345,0,0,1.15769051358205,1.36737106564853,0,1.24610400988392,0,0,0.858378925082071,1.32192809488736,0,0,0,0,0,2.95680011805158,0,0.509949146304311,0,0,0,0.878136766626948,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34198574722862,0,0,0,1.1479578813871,0
"RNF122",2.8744035393784,2.49339115088994,2.76277401312463,6.60361150999947,6.34810845887063,6.67636615004951,6.32545837490823,6.30984920083018,6.37429181734876,6.54002726925751,6.70192326634445,6.70951121443197,6.58186339133601,6.07527590102327,6.83601247197757,5.56617584369206,7.23937894604839,6.6202931499486,7.1583370271671,6.68191303465016,7.15172692616647,6.62351574149055,7.41102789029469,7.31030376191204,4.31679741513778,4.50442971526062,5.0582298966508,5.23706652081182,1.10902617649837,2.16124275834251,0,3.20851725980554,0.379620962055708,0.529071299829111,1.15120939288489,2.86354205117958,1.95754320075711,4.38681094647222,2.04509343834495,1.14339341869319,3.12548579715938,0,4.47170772546326,0,0,0,0.190298791626595,0.600269753509005,0.326537348139952,0,0,0.169925001442312,0,0.565597175854225,1.42169458118029,2.58880456701555,0,1.78868571061353,1.45101324294397,0,0.191562650700756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC24",0.675364312749146,0.43189034828618,1.40979822782842,0.592636428606577,0.398350370345965,0.911499848861108,0.332278283056929,0.532067552289031,0.889084098598149,1.06557231159362,0.258217389536018,0.613531652917927,2.46231412717042,0,2.4905701304462,0,1.40653667020517,0,1.56803210477128,1.40653667020517,1.98112198979431,1.06626144226872,1.77019475495132,0.763836458890951,0.186500557644495,0,0,1.75017770559306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172487515510134,0,0,0,0,0,0,0,0.594548549550354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SH2D4B",5.21850995901536,5.10089357213746,5.268284666521,1.87066062667928,3.91284144514327,3.75146372116556,4.01256867350306,4.06047978140759,3.96744531278059,4.08771741203138,0,0,4.68515525235649,5.06337350811726,3.79181407116183,4.47411151394241,3.67299099382775,4.74674271577774,4.04106771708669,3.60727112504662,4.05276365720956,4.66220549965362,3.71830682186701,4.44387182839776,3.80601465429897,3.77399632511117,3.22681676504987,3.66573384713968,1.9214363308063,2.28953940534605,1.60928217991657,0,0,0,0.674460651560259,2.43935717847426,0,0,0,0,0.288063200325316,0,0.981852653289741,0,0,0,0,0,0.859174455866435,0,1.82048534298638,0,1.40163046658474,0,0,0,0,0,0,0.327687364176047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
